MB214 Q0 305848278581387265 1 10.295075 2013-2014-baseline# TResult(id:305848278581387265, rsv:10.295075416564941, screen_name:cincottapeter, epoch:1361754886, text:@gallit_z Common Core is a U.S. thing.  Common standards for math and english/language arts.  We are in the middle of the transition now., followers_count:254, statuses_count:1465, lang:null, in_reply_to_status_id:305847516530884609, in_reply_to_user_id:183925841, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 309914694070714368 4742 3.959114 2013-2014-baseline# TResult(id:309914694070714368, rsv:3.959113836288452, screen_name:JensenMitch, epoch:1362724395, text:The cool thing about track is the mandatory core workouts, something I'd never do on my own., followers_count:123, statuses_count:531, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 303792490828402688 4743 3.959114 2013-2014-baseline# TResult(id:303792490828402688, rsv:3.959113836288452, screen_name:_vitarmina, epoch:1361264748, text:Crayon Pop - Bing Bing, 크레용팝 - 빙빙, Music Core 20130216: http://t.co/UBa7jAfB @youtube 에서, followers_count:315, statuses_count:43940, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 303804520104873984 4744 3.959114 2013-2014-baseline# TResult(id:303804520104873984, rsv:3.959113836288452, screen_name:flao16, epoch:1361267616, text:@JustElisabetta AZZO,SEI UN PROITTILE AL CORE,POI IN BIANCONERO.DENTRO TE C'E'LA DONNA D'ALTRI TEMPI,ME PIACI http://t.co/y9i2por1, followers_count:59, statuses_count:1337, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 313737470837661696 4745 3.959114 2013-2014-baseline# TResult(id:313737470837661696, rsv:3.959113836288452, screen_name:anime_burger, epoch:1363635816, text:The new Gears looks interesting but my next game purchase is gonna be armoured core of vanquish so yeah, followers_count:190, statuses_count:19496, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300043542208860160 4746 3.959114 2013-2014-baseline# TResult(id:300043542208860160, rsv:3.959113836288452, screen_name:TheMattRoberts, epoch:1360370929, text:@_Galactik Warped Core is good too. Pounds rocks. Why only a minute long?! Lol., followers_count:648, statuses_count:6374, lang:null, in_reply_to_status_id:300040163726331904, in_reply_to_user_id:510992954, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300037603065999361 4747 3.959114 2013-2014-baseline# TResult(id:300037603065999361, rsv:3.959113836288452, screen_name:kabu276, epoch:1360369513, text:ヤフーオークション　パソコン　ＰＣ　家電　即落　Core i5 3570K/Dual 4GB/500GB/DVD±R/Intel H61 http://t.co/zCr125Xx #ヤフー #followmejp #sougofollow, followers_count:23871, statuses_count:57509, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 301693082280263680 4748 3.959114 2013-2014-baseline# TResult(id:301693082280263680, rsv:3.959113836288452, screen_name:mewncp, epoch:1360764210, text:CNBLUE - I'm Sorry, 씨엔블루 - 아임 쏘리, Music Core 20130209 โอ้ยยยย💕💕💕💕 http://t.co/ocR32vf8, followers_count:148, statuses_count:26413, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 314270428438884352 4749 3.959114 2013-2014-baseline# TResult(id:314270428438884352, rsv:3.959113836288452, screen_name:DealProberDeals, epoch:1363762883, text:ThinkPad T60 Intel Pentium dual-core 2.00GHz 14.1" 2GB Memory 60GB HDD Notebook with Docking Station http://t.co/jUK2X1k6TY, followers_count:5, statuses_count:1039, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 307999214162558977 4750 3.959114 2013-2014-baseline# TResult(id:307999214162558977, rsv:3.959113836288452, screen_name:mduck90, epoch:1362267709, text:@JJHanson7 that's coz your core body temperature has dropped which leads to you having a cold :), followers_count:350, statuses_count:8772, lang:null, in_reply_to_status_id:307998977809317888, in_reply_to_user_id:198167089, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302278082843258880 4751 3.959114 2013-2014-baseline# TResult(id:302278082843258880, rsv:3.959113836288452, screen_name:strasser_alex, epoch:1360903685, text:I seriously can't remember the last time I've danced this hard core by myself. OMG music though&gt;, followers_count:163, statuses_count:5497, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302280473613312000 4752 3.959114 2013-2014-baseline# TResult(id:302280473613312000, rsv:3.959113836288452, screen_name:PandoraQQ, epoch:1360904255, text:APPLE MacBook Pro with Retina Display 13.3/2.5GHz Dual Core i5 MD212J/A: http://t.co/MT8OsbGR #Amazon #PC, followers_count:1241, statuses_count:190650, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302271967556415489 4753 3.959114 2013-2014-baseline# TResult(id:302271967556415489, rsv:3.959113836288452, screen_name:ChadwickDyverse, epoch:1360902227, text:@ALLNAVY88 needs to step up his core game. He was wiggling and struggling during my 3:27 plank., followers_count:260, statuses_count:6691, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302272143704588288 4754 3.959114 2013-2014-baseline# TResult(id:302272143704588288, rsv:3.959113836288452, screen_name:JobIn_Australia, epoch:1360902269, text:#Jobs In #Sydney - Learning &amp; Development Coordinator, Core Business Services, Sydney http://t.co/q3q0Zkc3 #Australia #Careers, followers_count:0, statuses_count:30321, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302909367521517569 4755 3.959114 2013-2014-baseline# TResult(id:302909367521517569, rsv:3.959113836288452, screen_name:SmithMS_Probz, epoch:1361054195, text:Says to list all the hot girls in their core. . . . doesn't get listed. #badluck #SmithMProbz, followers_count:118, statuses_count:131, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302909912785248257 4756 3.959114 2013-2014-baseline# TResult(id:302909912785248257, rsv:3.959113836288452, screen_name:jy_fox18, epoch:1361054325, text:[VIDEO] 130216 B1A4 Jinyoung , Sandeul &amp; Baro @ Music Core Special MC http://t.co/pC6TaTVq, followers_count:1, statuses_count:171, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 311666747122016256 4757 3.959114 2013-2014-baseline# TResult(id:311666747122016256, rsv:3.959113836288452, screen_name:stefania_Vale, epoch:1363142117, text:David Stringer: RT @BloombergNews: Samsung targets Galaxy 4 at Apple’s core iPhone market | http://t.co/o8ba3DywGD, followers_count:9, statuses_count:72427, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 311659700716466176 4758 3.959114 2013-2014-baseline# TResult(id:311659700716466176, rsv:3.959113836288452, screen_name:linuxmisc, epoch:1363140437, text:#linux #watchdog  [ 009/100] watchdog: da9055_wdt needs to select WATCHDOG_CORE http://t.co/ncLPBXbK3g, followers_count:408, statuses_count:92736, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 311660782821703680 4759 3.959114 2013-2014-baseline# TResult(id:311660782821703680, rsv:3.959113836288452, screen_name:AnjeanetteDamon, epoch:1363140695, text:Session is a quarter over and leaders are just now getting to core meetings. #nvleg #slowgoing, followers_count:906, statuses_count:6229, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 311671595737419777 4760 3.959114 2013-2014-baseline# TResult(id:311671595737419777, rsv:3.959113836288452, screen_name:Sydney_louisee, epoch:1363143273, text:I can do some hard core subbing on twitter right now, but I don't got time for that., followers_count:329, statuses_count:5711, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 304073735676239872 4761 3.959114 2013-2014-baseline# TResult(id:304073735676239872, rsv:3.959113836288452, screen_name:raddeals, epoch:1361331802, text:Rad Amazon Toshiba Satellite U845W Core i7 SSD 14.4" Ultrabook $807 at Amazon http://t.co/w6cije1T, followers_count:6, statuses_count:50151, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 304065456141107200 4762 3.959114 2013-2014-baseline# TResult(id:304065456141107200, rsv:3.959113836288452, screen_name:_savannahhhh, epoch:1361329828, text:@KissMyYas_ @whosnumber_juan it's actually just your core, I talked to one of the counselors today., followers_count:361, statuses_count:13625, lang:null, in_reply_to_status_id:304065052758130689, in_reply_to_user_id:93967620, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 313813375157153792 4763 3.959114 2013-2014-baseline# TResult(id:313813375157153792, rsv:3.959113836288452, screen_name:CRECanada, epoch:1363653913, text:►►Industrial investment close to Retail core- For Sale◄◄ (Langley) $425000 2475sqft http://t.co/3jvOpVSUJI #officespace #CRE, followers_count:1307, statuses_count:5740, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 313805531812855808 4764 3.959114 2013-2014-baseline# TResult(id:313805531812855808, rsv:3.959113836288452, screen_name:Raihala, epoch:1363652043, text:Installing Core FTP what a great STABLE product and they have a 64 bit version too., followers_count:56, statuses_count:242, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 314229911491596289 4765 3.959114 2013-2014-baseline# TResult(id:314229911491596289, rsv:3.959113836288452, screen_name:kjgheroman, epoch:1363753223, text:음악중심 : RAINBOW - Tell Me Tell Me, 레인보우 - 텔미텔미, Music Core 20130316 http://t.co/8kt8E1S1r3, followers_count:2001, statuses_count:33356, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300129273807785984 4766 3.959114 2013-2014-baseline# TResult(id:300129273807785984, rsv:3.959113836288452, screen_name:HiitsuStreamTV, epoch:1360391369, text:MBC Music Core 2013/02/09 3:55PM KST *Stream 1 - http://t.co/NHTSqUHt *2 - http://t.co/vTeR4Rie, followers_count:198, statuses_count:6157, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 298869858521714690 4767 3.959114 2013-2014-baseline# TResult(id:298869858521714690, rsv:3.959113836288452, screen_name:RadarMMA, epoch:1360091101, text:[UK] - Zoila Gurgel Signs Multi-Fight Deal with Invicta Fighting Championships http://t.co/x5MtgQhT #mma-core, followers_count:1, statuses_count:853, lang:en, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300128703374057472 4768 3.959114 2013-2014-baseline# TResult(id:300128703374057472, rsv:3.959113836288452, screen_name:applecreate, epoch:1360391233, text:amazon:APPLE MacBook Air 1.8GHz Core i5/13.3/4GB/128GB MD231J/A http://t.co/9gFZUEG8 #apple #sougofollow, followers_count:5794, statuses_count:142001, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300752719336058880 4769 3.959114 2013-2014-baseline# TResult(id:300752719336058880, rsv:3.959113836288452, screen_name:melllay, epoch:1360540010, text:Cardio, cardio, leg day, arms&amp;dhoulders, core, FREE day, cardio., followers_count:78, statuses_count:4062, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 314233942196760576 4770 3.959114 2013-2014-baseline# TResult(id:314233942196760576, rsv:3.959113836288452, screen_name:MUFC_Ani, epoch:1363754184, text:Alex Oxlade-Chamberlain feels Arsenal's England core can only get stronger - for both club and country., followers_count:47, statuses_count:54864, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 314239327704072193 4771 3.959114 2013-2014-baseline# TResult(id:314239327704072193, rsv:3.959113836288452, screen_name:VodkaSoda4Me, epoch:1363755468, text:I'm such a hard core Wrencer fan and yall just don't know how betrayed I feel right now., followers_count:60, statuses_count:1282, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 303842021355945984 4772 3.959114 2013-2014-baseline# TResult(id:303842021355945984, rsv:3.959113836288452, screen_name:Ian_Flaming, epoch:1361276557, text:@Lord_Sugar "A database error occurred:  Filename: core/Loader.php Line Number: 232", followers_count:187, statuses_count:1538, lang:null, in_reply_to_status_id:303839342059724800, in_reply_to_user_id:160926944, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300622775616430081 4773 3.959114 2013-2014-baseline# TResult(id:300622775616430081, rsv:3.959113836288452, screen_name:unhascores, epoch:1360509029, text:Unhas &amp; Cores: Andei Usando :: Adriane Galisteu by Top Beauty http://t.co/Fu8ZK6RI, followers_count:195, statuses_count:3531, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300624260366491649 4774 3.959114 2013-2014-baseline# TResult(id:300624260366491649, rsv:3.959113836288452, screen_name:Hafhaz, epoch:1360509383, text:Done Delt, no cardio as I keep my legs rested due intense DOMS, instead did core training., followers_count:198, statuses_count:33958, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300626445632413696 4775 3.959114 2013-2014-baseline# TResult(id:300626445632413696, rsv:3.959113836288452, screen_name:AlexXnuc, epoch:1360509904, text:@ntengler @sharethis And yet we just decommissioned the USS Enterprise which still had plenty of core life remaining., followers_count:813, statuses_count:4347, lang:null, in_reply_to_status_id:300625259806224385, in_reply_to_user_id:45357919, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300627162837430273 4776 3.959114 2013-2014-baseline# TResult(id:300627162837430273, rsv:3.959113836288452, screen_name:flypfox, epoch:1360510075, text:APPLE MacBook Air 1.7GHz Core i5/11.6/4GB/128GB MD224J/A: http://t.co/jROu9LEu #Amazon #PC, followers_count:653, statuses_count:109130, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 312397986292432896 4777 3.959114 2013-2014-baseline# TResult(id:312397986292432896, rsv:3.959113836288452, screen_name:amzn_note, epoch:1363316458, text:第3位 APPLE MacBook Pro 13.3/2.5GHz Core i5/4GB/500GB/8xSuperDrive DL MD101J/A http://t.co/tayu27jfJ0 #mac #apple, followers_count:403, statuses_count:1498, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308683909124730881 4778 3.959114 2013-2014-baseline# TResult(id:308683909124730881, rsv:3.959113836288452, screen_name:amzn_note, epoch:1362430953, text:第3位 APPLE MacBook Pro 13.3/2.9GHz Core i7/8GB/750GB/8xSuperDrive DL MD102J/A http://t.co/3K7iusQfAC, followers_count:146, statuses_count:269, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308691249148338176 4779 3.959114 2013-2014-baseline# TResult(id:308691249148338176, rsv:3.959113836288452, screen_name:KristinJane10, epoch:1362432703, text:Hard core gym sesh today! Just what I need I've been slacking too much! #Cancun #April 💪👙, followers_count:141, statuses_count:3686, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
