MB099 Q0 34643181832241154 1 5.818180 2011-2012-baseline# TResult(id:34643181832241154, rsv:5.818179607391357, screen_name:TrendsGoogle, epoch:1297094552, text:superbowl score by quarter, best superbowl commercials 2011, ...: superbowl score by quarter best superbowl commercials 2011 super bo..., followers_count:17, statuses_count:2655, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34317891583090688 2 5.162620 2011-2012-baseline# TResult(id:34317891583090688, rsv:5.162619590759277, screen_name:ChristineStfu, epoch:1297016997, text:Gonna shower then wait for the Superbowl to come on. I just wanna watch the commercials lol. Superbowl commercials are the best/funniest., followers_count:291, statuses_count:44634, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29312289890893824 5912 1.976392 2011-2012-baseline# TResult(id:29312289890893824, rsv:1.976392149925232, screen_name:ChillWillDaDon, epoch:1295823569, text:@GuapoStarr let em know fam ima need dat feature da week after da superbowl.... and oh yea #HighTimes, followers_count:141, statuses_count:1163, lang:null, in_reply_to_status_id:29309146620760064, in_reply_to_user_id:103230491, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29313151602262016 5913 1.976392 2011-2012-baseline# TResult(id:29313151602262016, rsv:1.976392149925232, screen_name:gilallensworth, epoch:1295823774, text:About my previous Tweet... I thought the Browns were going to the SuperBowl in 1987 too, followers_count:114, statuses_count:3382, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29313258708013056 5914 1.976392 2011-2012-baseline# TResult(id:29313258708013056, rsv:1.976392149925232, screen_name:Cum2MeHobos, epoch:1295823800, text:@twilighter_87 superbowl is the champion ship what ever Two teams win frm the 4 tat r playing go. @BrennApocalypse, followers_count:401, statuses_count:15209, lang:null, in_reply_to_status_id:29312468161396736, in_reply_to_user_id:28138731, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29330156602527744 5915 1.976392 2011-2012-baseline# TResult(id:29330156602527744, rsv:1.976392149925232, screen_name:DarteHill, epoch:1295827828, text:Maybe one of the brothers will make it to the Superbowl since both of them couldn't make it., followers_count:32, statuses_count:291, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29320129837801475 5916 1.976392 2011-2012-baseline# TResult(id:29320129837801475, rsv:1.976392149925232, screen_name:TriniBwoy718, epoch:1295825438, text:Cheese headz better enjoy that win now cuz they ain't beatin da Jets at da Superbowl!, followers_count:194, statuses_count:28586, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29321612968861696 5917 1.976392 2011-2012-baseline# TResult(id:29321612968861696, rsv:1.976392149925232, screen_name:jedday11, epoch:1295825791, text:Packers won!  Now I need the Jets to win and it will be the perfect superbowl, followers_count:105, statuses_count:134, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29321732506525696 5918 1.976392 2011-2012-baseline# TResult(id:29321732506525696, rsv:1.976392149925232, screen_name:Rene23, epoch:1295825820, text:@VivianBloom thanks. Huge game against arch rivals. Winner going to Superbowl.  Really blows., followers_count:270, statuses_count:2324, lang:null, in_reply_to_status_id:29321044229627904, in_reply_to_user_id:37734414, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29322577084162048 5919 1.976392 2011-2012-baseline# TResult(id:29322577084162048, rsv:1.976392149925232, screen_name:iWannaBGangsta, epoch:1295826021, text:My dad got superbowl tickets and uf the STEELERS! Dont make it im NOT going!, followers_count:377, statuses_count:6682, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29322824384520192 5920 1.976392 2011-2012-baseline# TResult(id:29322824384520192, rsv:1.976392149925232, screen_name:DreddyKreuger, epoch:1295826080, text:Welp if the Jets lose I'm gonna have a very original Superbowl...I won't be watching!, followers_count:248, statuses_count:13655, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29324679072186368 5921 1.976392 2011-2012-baseline# TResult(id:29324679072186368, rsv:1.976392149925232, screen_name:Prettygyrl09, epoch:1295826522, text:I live 15 minutes from stadium I'm going to go nuts Superbowl wkend. Going to Plano for weekend, followers_count:160, statuses_count:1554, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29303095192195073 5922 1.976392 2011-2012-baseline# TResult(id:29303095192195073, rsv:1.976392149925232, screen_name:willroney06, epoch:1295821376, text:Cutler must have been brought! It's no way I would not play one game from the superbowl., followers_count:353, statuses_count:20932, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29340058402164736 5923 1.976392 2011-2012-baseline# TResult(id:29340058402164736, rsv:1.976392149925232, screen_name:WendyEllizabeth, epoch:1295830189, text:I want to say I think Superbowl Sunday should be a national holiday we observe into Monday nite!, followers_count:88, statuses_count:4657, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29331526176997376 5924 1.976392 2011-2012-baseline# TResult(id:29331526176997376, rsv:1.976392149925232, screen_name:vizionsofJAYY, epoch:1295828155, text:@MykeWayne if y'all was better y'all woulda won.. Now two goin home and watching the superbowl just like u, followers_count:924, statuses_count:18602, lang:null, in_reply_to_status_id:29331193438670848, in_reply_to_user_id:18442839, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29333051771199488 5925 1.976392 2011-2012-baseline# TResult(id:29333051771199488, rsv:1.976392149925232, screen_name:chardigg, epoch:1295828519, text:I really wanna go to the superbowl one year...but only if the #Steelers are playing lol, followers_count:273, statuses_count:7807, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29334438819135488 5926 1.976392 2011-2012-baseline# TResult(id:29334438819135488, rsv:1.976392149925232, screen_name:the_stateOFohio, epoch:1295828849, text:Guest Obama is not going to the SuperBowl his Team Did Not Make It This Year......., followers_count:6122, statuses_count:37345, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29292508659847170 5927 1.976392 2011-2012-baseline# TResult(id:29292508659847170, rsv:1.976392149925232, screen_name:thesavage1, epoch:1295818852, text:@WHO_IS_CHAVEZ then ya gonna say we won the superbowl but there's no way we winning next season first preseason game, followers_count:119, statuses_count:22625, lang:null, in_reply_to_status_id:29291470766739457, in_reply_to_user_id:141680813, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29296178856198144 5928 1.976392 2011-2012-baseline# TResult(id:29296178856198144, rsv:1.976392149925232, screen_name:ItsForeverxoxo, epoch:1295819727, text:@scooterbraun hey (: who do you want to see in the superbowl?? Please reply, followers_count:63, statuses_count:11, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29613610971959296 5929 1.976392 2011-2012-baseline# TResult(id:29613610971959296, rsv:1.976392149925232, screen_name:hannalynnx3, epoch:1295895409, text:@jacmariex lol no but seriously there's gonna be no parties come for the superbowl PLEASE!!!!, followers_count:178, statuses_count:2414, lang:null, in_reply_to_status_id:29612160732631040, in_reply_to_user_id:37539783, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29268312487624704 5930 1.976392 2011-2012-baseline# TResult(id:29268312487624704, rsv:1.976392149925232, screen_name:anamatics, epoch:1295813084, text:Photo: The Chicago Bears have one team in between them and a superbowl appearance. Go Bears. http://tumblr.com/xoe1bwg8mw, followers_count:80, statuses_count:2642, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29269090153533440 5931 1.976392 2011-2012-baseline# TResult(id:29269090153533440, rsv:1.976392149925232, screen_name:Hubbluminati, epoch:1295813269, text:If the Bears go to the Superbowl, Obama will be at Cirque #feb4 patron shots wit @JROCTHEPROMOTER, followers_count:265, statuses_count:17498, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29269689943203840 5932 1.976392 2011-2012-baseline# TResult(id:29269689943203840, rsv:1.976392149925232, screen_name:Cealthe_Deal, epoch:1295813412, text:@jrepischak24 if its a steelers packers superbowl, who are you going to root for!? #betterbethesteelers, followers_count:124, statuses_count:3541, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29271042883059712 5933 1.976392 2011-2012-baseline# TResult(id:29271042883059712, rsv:1.976392149925232, screen_name:RevRHOlution2, epoch:1295813735, text:Getting right watching my packers dominate off the break......we superbowl bound! #packers 4 life, followers_count:255, statuses_count:592, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29229059141541889 5934 1.976392 2011-2012-baseline# TResult(id:29229059141541889, rsv:1.976392149925232, screen_name:BaccoonHunter, epoch:1295803725, text:What I want to see today is steelers and bears, so the bears gets fucked in the superbowl., followers_count:84, statuses_count:666, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29242972423856128 5935 1.976392 2011-2012-baseline# TResult(id:29242972423856128, rsv:1.976392149925232, screen_name:Ore0Cutie, epoch:1295807042, text:I MAY throw a Superbowl party... Depending on how these games end today... TBD., followers_count:107, statuses_count:8247, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29244010753171456 5936 1.976392 2011-2012-baseline# TResult(id:29244010753171456, rsv:1.976392149925232, screen_name:MSHAZELNUT1, epoch:1295807290, text:@speedogg410 only if someone invites me to a superbowl party,where the liquor and hot wings r plentiful:.), followers_count:141, statuses_count:723, lang:null, in_reply_to_status_id:29242620244922369, in_reply_to_user_id:34031683, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29244377444384768 5937 1.976392 2011-2012-baseline# TResult(id:29244377444384768, rsv:1.976392149925232, screen_name:dutchstrong, epoch:1295807377, text:@SynergeaNicole I could never get married anytime between preseason and superbowl. That's just how it is, followers_count:837, statuses_count:23506, lang:null, in_reply_to_status_id:29229817643671553, in_reply_to_user_id:83977639, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29246856621985792 5938 1.976392 2011-2012-baseline# TResult(id:29246856621985792, rsv:1.976392149925232, screen_name:juslikehoney83, epoch:1295807968, text:@SweetestTam *vomits* I will boycott the superbowl if its the Jets & Bears!! lol, followers_count:857, statuses_count:6168, lang:null, in_reply_to_status_id:29245673165561857, in_reply_to_user_id:16283825, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29237848280408064 5939 1.976392 2011-2012-baseline# TResult(id:29237848280408064, rsv:1.976392149925232, screen_name:sVouri, epoch:1295805820, text:Couldn't care less who wins today...as long as the NFC wins the Superbowl!, followers_count:55, statuses_count:477, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29275178919792640 5940 1.976392 2011-2012-baseline# TResult(id:29275178919792640, rsv:1.976392149925232, screen_name:srdinero, epoch:1295814721, text:Somebody said its gonna b packers vs jets in the superbowl. Y'all agree???, followers_count:346, statuses_count:10037, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29275527462264833 5941 1.976392 2011-2012-baseline# TResult(id:29275527462264833, rsv:1.976392149925232, screen_name:A1_Suzuki, epoch:1295814804, text:my superbowl picc has always been the PACKERS! i pray the steeler CRACC JETS ASS . thank you, followers_count:178, statuses_count:4766, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29285861233270785 5942 1.976392 2011-2012-baseline# TResult(id:29285861233270785, rsv:1.976392149925232, screen_name:Love_Loves_None, epoch:1295817268, text:superbowl game gone be Steelers vs Packers , && STEELERS gettin the RING ♥, followers_count:258, statuses_count:1081, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29286311781203969 5943 1.976392 2011-2012-baseline# TResult(id:29286311781203969, rsv:1.976392149925232, screen_name:Fly_N_V, epoch:1295817375, text:@DAGOONZ make the game interesting lol naw but I want them to win it will be a better superbowl, followers_count:219, statuses_count:17687, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29286972023373824 5944 1.976392 2011-2012-baseline# TResult(id:29286972023373824, rsv:1.976392149925232, screen_name:YouCanCallMeDro, epoch:1295817532, text:@sounthone GB and NYJ! I don't want the Steelers to advance to the superbowl ;), followers_count:276, statuses_count:1568, lang:null, in_reply_to_status_id:29284062019452928, in_reply_to_user_id:33725524, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29289972599095296 5945 1.976392 2011-2012-baseline# TResult(id:29289972599095296, rsv:1.976392149925232, screen_name:tamethetigress, epoch:1295818248, text:NO. RT @iLove_Nas: But Packers or Bears, the Jets are gonna beat them in the Superbowl, followers_count:56, statuses_count:13543, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29280108195872768 5946 1.976392 2011-2012-baseline# TResult(id:29280108195872768, rsv:1.976392149925232, screen_name:_TheHolySpirit, epoch:1295815896, text:i dont see them getting beat in the superbowl either by neither NY or the Steelers..., followers_count:3207, statuses_count:44118, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29282871743094784 5947 1.976392 2011-2012-baseline# TResult(id:29282871743094784, rsv:1.976392149925232, screen_name:Rkey7, epoch:1295816555, text:#packers is boutta be in the superbowl..idk who's gunna win outta the #stealers vs #jets #tho lol, followers_count:154, statuses_count:2281, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29284200095948800 5948 1.976392 2011-2012-baseline# TResult(id:29284200095948800, rsv:1.976392149925232, screen_name:nnaylime, epoch:1295816872, text:@othercolleen But a Packers Superbowl would be so great to give Favre the big ole EFF YOU!!, followers_count:311, statuses_count:21201, lang:null, in_reply_to_status_id:29277189505556481, in_reply_to_user_id:160960671, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29262282215129088 5949 1.976392 2011-2012-baseline# TResult(id:29262282215129088, rsv:1.976392149925232, screen_name:ChalupHeemSalim, epoch:1295811646, text:Jets vs. Packers for the superbowl.? &lt;-----#DeadFred, followers_count:313, statuses_count:24006, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29263391197495296 5950 1.976392 2011-2012-baseline# TResult(id:29263391197495296, rsv:1.976392149925232, screen_name:R1B, epoch:1295811910, text:@bafadam after last week id almost have to agree. Pit v GB superbowl with GB to win., followers_count:171, statuses_count:9717, lang:null, in_reply_to_status_id:29262541607665664, in_reply_to_user_id:15089654, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 29263640553066496 5951 1.976392 2011-2012-baseline# TResult(id:29263640553066496, rsv:1.976392149925232, screen_name:SunnyDeelight, epoch:1295811970, text:Ppl out here on 43rd and King Driver out here with tents selling Bears SuperBowl Championship Tshits #hustle, followers_count:142, statuses_count:46808, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
